Year,Type,Country,Value,Unit,ISO-2,ISO-3,latitude,longitude
2013,Arrival,Cyprus,3491892,Passengers,CY, CYP,35.126413,33.429859
2013,Arrival,Croatia,3053684,Passengers,HR, HRV,45.100000,15.200000
2013,Arrival,Denmark,14541267,Passengers,DK, DNK,56.263920,9.501785
2013,Arrival,Slovakia,782621,Passengers,SK, SVK,48.669026,19.699024
2013,Arrival,Slovenia,634406,Passengers,SI, SVN,46.151241,14.995463
2013,Arrival,Spain,92980761,Passengers,ES, ESP,40.463667,-3.749220
2013,Arrival,Estonia,965206,Passengers,EE, EST,58.595272,25.013607
2013,Arrival,Finland,9484195,Passengers,FI, FIN,61.924110,25.748151
2013,Arrival,France,80229278,Passengers,FR, FRA,46.227638,2.213749
2013,Arrival,Greece,19173277,Passengers,GR, GRC,39.074208,21.824312
2013,Arrival,Hungary,4186542,Passengers,HU, HUN,47.162494,19.503304
2013,Arrival,Ireland,12305272,Passengers,IE, IRL,53.412910,-8.243890
2013,Arrival,Italy,71614029,Passengers,IT, ITA,41.871940,12.567380
2013,Arrival,Latvia,2388767,Passengers,LV, LVA,56.879635,24.603189
2013,Arrival,Lithuania,1735675,Passengers,LT, LTU,55.169438,23.881275
2013,Arrival,Luxembourg,1078799,Passengers,LU, LUX,49.815273,6.129583
2013,Arrival,Malta,2016588,Passengers,MT, MLT,35.937496,14.375416
2013,Arrival,Netherlands,29022633,Passengers,NL, NLD,52.132633,5.291266
2013,Arrival,Poland,12162140,Passengers,PL, POL,51.919438,19.145136
2013,Arrival,Portugal,16412688,Passengers,PT, PRT,39.399872,-8.224454
2013,Arrival,Czech Republic,5943004,Passengers,CZ, CZE,49.817492,15.472962
2013,Arrival,Romania,5209729,Passengers,RO, ROU,45.943161,24.966760
2013,Arrival,Sweden,19024887,Passengers,SE, SWE,60.128161,18.643501
2013,Arrival,Iceland,1600349,Passengers,IS, ISL,64.963051,-19.020835
2013,Arrival,Norway,25047199,Passengers,NO, NOR,60.472024,8.468946
2013,Arrival,United Kingdom,114475722,Passengers,GB, GBR,55.378051,-3.435973
2013,Arrival,Switzerland,22396992,Passengers,CH, CHE,46.818188,8.227512
2014,Arrival,Germany,104807551,Passengers,DE, DEU,51.165691,10.451526
2014,Arrival,Austria,13426475,Passengers,AT, AUT,47.516231,14.550072
2014,Arrival,Belgium,14381155,Passengers,BE, BEL,50.503887,4.469936
2014,Arrival,Bulgaria,3819505,Passengers,BG, BGR,42.733883,25.485830
2014,Arrival,Cyprus,3662662,Passengers,CY, CYP,35.126413,33.429859
2014,Arrival,Croatia,3260630,Passengers,HR, HRV,45.100000,15.200000
2014,Arrival,Denmark,15354465,Passengers,DK, DNK,56.263920,9.501785
2014,Arrival,Slovakia,840928,Passengers,SK, SVK,48.669026,19.699024
2014,Arrival,Slovenia,652606,Passengers,SI, SVN,46.151241,14.995463
2014,Arrival,Spain,97072141,Passengers,ES, ESP,40.463667,-3.749220
2014,Arrival,Estonia,999439,Passengers,EE, EST,58.595272,25.013607
2014,Arrival,Finland,9832244,Passengers,FI, FIN,61.924110,25.748151
2014,Arrival,France,81812884,Passengers,FR, FRA,46.227638,2.213749
2014,Arrival,Greece,22242431,Passengers,GR, GRC,39.074208,21.824312
2014,Arrival,Hungary,4495411,Passengers,HU, HUN,47.162494,19.503304
2014,Arrival,Ireland,13160403,Passengers,IE, IRL,53.412910,-8.243890
2014,Arrival,Italy,74786573,Passengers,IT, ITA,41.871940,12.567380
2014,Arrival,Latvia,2404038,Passengers,LV, LVA,56.879635,24.603189
2014,Arrival,Lithuania,1897563,Passengers,LT, LTU,55.169438,23.881275
2014,Arrival,Luxembourg,1209958,Passengers,LU, LUX,49.815273,6.129583
2014,Arrival,Malta,2144199,Passengers,MT, MLT,35.937496,14.375416
2014,Arrival,Netherlands,30459536,Passengers,NL, NLD,52.132633,5.291266
2014,Arrival,Poland,13534616,Passengers,PL, POL,51.919438,19.145136
2014,Arrival,Portugal,17839683,Passengers,PT, PRT,39.399872,-8.224454
2014,Arrival,Czech Republic,6029121,Passengers,CZ, CZE,49.817492,15.472962
2014,Arrival,Romania,5627307,Passengers,RO, ROU,45.943161,24.966760
2014,Arrival,Sweden,19841555,Passengers,SE, SWE,60.128161,18.643501
2014,Arrival,Iceland,1927040,Passengers,IS, ISL,64.963051,-19.020835
2014,Arrival,Norway,25619971,Passengers,NO, NOR,60.472024,8.468946
2014,Arrival,United Kingdom,119506918,Passengers,GB, GBR,55.378051,-3.435973
2014,Arrival,Switzerland,23352847,Passengers,CH, CHE,46.818188,8.227512
2015,Arrival,Germany,108738786,Passengers,DE, DEU,51.165691,10.451526
2015,Arrival,Austria,13582261,Passengers,AT, AUT,47.516231,14.550072
2015,Arrival,Belgium,15479269,Passengers,BE, BEL,50.503887,4.469936
2015,Arrival,Bulgaria,3860994,Passengers,BG, BGR,42.733883,25.485830
2015,Arrival,Cyprus,3796773,Passengers,CY, CYP,35.126413,33.429859
2015,Arrival,Croatia,3479646,Passengers,HR, HRV,45.100000,15.200000
2015,Arrival,Denmark,15859314,Passengers,DK, DNK,56.263920,9.501785
2015,Arrival,Slovakia,983051,Passengers,SK, SVK,48.669026,19.699024
2015,Arrival,Slovenia,716311,Passengers,SI, SVN,46.151241,14.995463
2015,Arrival,Spain,102626997,Passengers,ES, ESP,40.463667,-3.749220
2015,Arrival,Estonia,1063834,Passengers,EE, EST,58.595272,25.013607
2015,Arrival,Finland,10029554,Passengers,FI, FIN,61.924110,25.748151
2015,Arrival,France,84167426,Passengers,FR, FRA,46.227638,2.213749
2015,Arrival,Greece,24343621,Passengers,GR, GRC,39.074208,21.824312
2015,Arrival,Hungary,5068931,Passengers,HU, HUN,47.162494,19.503304
2015,Arrival,Ireland,14775531,Passengers,IE, IRL,53.412910,-8.243890
2015,Arrival,Italy,78260726,Passengers,IT, ITA,41.871940,12.567380
2015,Arrival,Latvia,2575978,Passengers,LV, LVA,56.879635,24.603189
2015,Arrival,Lithuania,2110619,Passengers,LT, LTU,55.169438,23.881275
2015,Arrival,Luxembourg,1318607,Passengers,LU, LUX,49.815273,6.129583
2015,Arrival,Malta,2310745,Passengers,MT, MLT,35.937496,14.375416
2015,Arrival,Netherlands,32208717,Passengers,NL, NLD,52.132633,5.291266
2015,Arrival,Poland,15232523,Passengers,PL, POL,51.919438,19.145136
2015,Arrival,Portugal,19925316,Passengers,PT, PRT,39.399872,-8.224454
2015,Arrival,Czech Republic,6333014,Passengers,CZ, CZE,49.817492,15.472962
2015,Arrival,Romania,6471169,Passengers,RO, ROU,45.943161,24.966760
2015,Arrival,Sweden,20494123,Passengers,SE, SWE,60.128161,18.643501
2015,Arrival,Iceland,2422725,Passengers,IS, ISL,64.963051,-19.020835
2015,Arrival,Norway,25956301,Passengers,NO, NOR,60.472024,8.468946
2015,Arrival,United Kingdom,126078035,Passengers,GB, GBR,55.378051,-3.435973
2015,Arrival,Switzerland,24349454,Passengers,CH, CHE,46.818188,8.227512
2016,Arrival,Germany,112477388,Passengers,DE, DEU,51.165691,10.451526
2016,Arrival,Austria,13794577,Passengers,AT, AUT,47.516231,14.550072
2016,Arrival,Belgium,15078784,Passengers,BE, BEL,50.503887,4.469936
2016,Arrival,Bulgaria,4718383,Passengers,BG, BGR,42.733883,25.485830
2016,Arrival,Cyprus,4489416,Passengers,CY, CYP,35.126413,33.429859
2016,Arrival,Croatia,3939934,Passengers,HR, HRV,45.100000,15.200000
2016,Arrival,Denmark,17259455,Passengers,DK, DNK,56.263920,9.501785
2016,Arrival,Slovakia,1085765,Passengers,SK, SVK,48.669026,19.699024
2016,Arrival,Slovenia,700250,Passengers,SI, SVN,46.151241,14.995463
2016,Arrival,Spain,113562889,Passengers,ES, ESP,40.463667,-3.749220
2016,Arrival,Estonia,1090194,Passengers,EE, EST,58.595272,25.013607
2016,Arrival,Finland,10371024,Passengers,FI, FIN,61.924110,25.748151
2016,Arrival,France,86894984,Passengers,FR, FRA,46.227638,2.213749
2016,Arrival,Greece,26446801,Passengers,GR, GRC,39.074208,21.824312
2016,Arrival,Hungary,5779297,Passengers,HU, HUN,47.162494,19.503304
2016,Arrival,Ireland,16281938,Passengers,IE, IRL,53.412910,-8.243890
2016,Arrival,Italy,81972880,Passengers,IT, ITA,41.871940,12.567380
2016,Arrival,Latvia,2698845,Passengers,LV, LVA,56.879635,24.603189
2016,Arrival,Lithuania,2397923,Passengers,LT, LTU,55.169438,23.881275
2016,Arrival,Luxembourg,1484530,Passengers,LU, LUX,49.815273,6.129583
2016,Arrival,Malta,2542098,Passengers,MT, MLT,35.937496,14.375416
2016,Arrival,Netherlands,35095099,Passengers,NL, NLD,52.132633,5.291266
2016,Arrival,Poland,16997104,Passengers,PL, POL,51.919438,19.145136
2016,Arrival,Portugal,22820016,Passengers,PT, PRT,39.399872,-8.224454
2016,Arrival,Czech Republic,6836174,Passengers,CZ, CZE,49.817492,15.472962
2016,Arrival,Romania,7934939,Passengers,RO, ROU,45.943161,24.966760
2016,Arrival,Sweden,21605060,Passengers,SE, SWE,60.128161,18.643501
2016,Arrival,Iceland,3403266,Passengers,IS, ISL,64.963051,-19.020835
2016,Arrival,Norway,26157285,Passengers,NO, NOR,60.472024,8.468946
2016,Arrival,United Kingdom,134501400,Passengers,GB, GBR,55.378051,-3.435973
2016,Arrival,Switzerland,25621158,Passengers,CH, CHE,46.818188,8.227512
2017,Arrival,Germany,118408828,Passengers,DE, DEU,51.165691,10.451526
2017,Arrival,Austria,14406150,Passengers,AT, AUT,47.516231,14.550072
2017,Arrival,Belgium,16651891,Passengers,BE, BEL,50.503887,4.469936
2017,Arrival,Bulgaria,5649690,Passengers,BG, BGR,42.733883,25.485830
2017,Arrival,Cyprus,5126918,Passengers,CY, CYP,35.126413,33.429859
2017,Arrival,Croatia,4641426,Passengers,HR, HRV,45.100000,15.200000
2017,Arrival,Denmark,17464360,Passengers,DK, DNK,56.263920,9.501785
2017,Arrival,Slovakia,1208127,Passengers,SK, SVK,48.669026,19.699024
2017,Arrival,Slovenia,840076,Passengers,SI, SVN,46.151241,14.995463
2017,Arrival,Spain,122854020,Passengers,ES, ESP,40.463667,-3.749220
2017,Arrival,Estonia,1295918,Passengers,EE, EST,58.595272,25.013607
2017,Arrival,Finland,11377339,Passengers,FI, FIN,61.924110,25.748151
2017,Arrival,France,91716853,Passengers,FR, FRA,46.227638,2.213749
2017,Arrival,Greece,29004240,Passengers,GR, GRC,39.074208,21.824312
2017,Arrival,Hungary,6630292,Passengers,HU, HUN,47.162494,19.503304
2017,Arrival,Ireland,17130268,Passengers,IE, IRL,53.412910,-8.243890
2017,Arrival,Italy,87317012,Passengers,IT, ITA,41.871940,12.567380
2017,Arrival,Latvia,3041596,Passengers,LV, LVA,56.879635,24.603189
2017,Arrival,Lithuania,2621706,Passengers,LT, LTU,55.169438,23.881275
2017,Arrival,Luxembourg,1766909,Passengers,LU, LUX,49.815273,6.129583
2017,Arrival,Malta,3008609,Passengers,MT, MLT,35.937496,14.375416
2017,Arrival,Netherlands,38084773,Passengers,NL, NLD,52.132633,5.291266
2017,Arrival,Poland,19905444,Passengers,PL, POL,51.919438,19.145136
2017,Arrival,Portugal,26594828,Passengers,PT, PRT,39.399872,-8.224454
2017,Arrival,Czech Republic,8127063,Passengers,CZ, CZE,49.817492,15.472962
2017,Arrival,Romania,9512444,Passengers,RO, ROU,45.943161,24.966760
2017,Arrival,Sweden,22933858,Passengers,SE, SWE,60.128161,18.643501
2017,Arrival,Iceland,4156909,Passengers,IS, ISL,64.963051,-19.020835
2017,Arrival,Norway,26887245,Passengers,NO, NOR,60.472024,8.468946
2017,Arrival,United Kingdom,142592301,Passengers,GB, GBR,55.378051,-3.435973
2017,Arrival,Switzerland,27140116,Passengers,CH, CHE,46.818188,8.227512
2018,Arrival,Germany,123301431,Passengers,DE, DEU,51.165691,10.451526
2018,Arrival,Austria,15793992,Passengers,AT, AUT,47.516231,14.550072
2018,Arrival,Belgium,17272495,Passengers,BE, BEL,50.503887,4.469936
2018,Arrival,Bulgaria,6195933,Passengers,BG, BGR,42.733883,25.485830
2018,Arrival,Cyprus,5471534,Passengers,CY, CYP,35.126413,33.429859
2018,Arrival,Croatia,5088270,Passengers,HR, HRV,45.100000,15.200000
2018,Arrival,Denmark,18177374,Passengers,DK, DNK,56.263920,9.501785
2018,Arrival,Slovakia,1404382,Passengers,SK, SVK,48.669026,19.699024
2018,Arrival,Slovenia,904526,Passengers,SI, SVN,46.151241,14.995463
2018,Arrival,Spain,130211509,Passengers,ES, ESP,40.463667,-3.749220
2018,Arrival,Estonia,1478048,Passengers,EE, EST,58.595272,25.013607
2018,Arrival,Finland,12551869,Passengers,FI, FIN,61.924110,25.748151
2018,Arrival,France,96090838,Passengers,FR, FRA,46.227638,2.213749
2018,Arrival,Greece,31211256,Passengers,GR, GRC,39.074208,21.824312
2018,Arrival,Hungary,7539291,Passengers,HU, HUN,47.162494,19.503304
2018,Arrival,Ireland,18163629,Passengers,IE, IRL,53.412910,-8.243890
2018,Arrival,Italy,92341786,Passengers,IT, ITA,41.871940,12.567380
2018,Arrival,Latvia,3512030,Passengers,LV, LVA,56.879635,24.603189
2018,Arrival,Lithuania,3133038,Passengers,LT, LTU,55.169438,23.881275
2018,Arrival,Luxembourg,1984133,Passengers,LU, LUX,49.815273,6.129583
2018,Arrival,Malta,3403875,Passengers,MT, MLT,35.937496,14.375416
2018,Arrival,Netherlands,39680356,Passengers,NL, NLD,52.132633,5.291266
2018,Arrival,Poland,22790726,Passengers,PL, POL,51.919438,19.145136
2018,Arrival,Portugal,28359928,Passengers,PT, PRT,39.399872,-8.224454
2018,Arrival,Czech Republic,8928633,Passengers,CZ, CZE,49.817492,15.472962
2018,Arrival,Romania,10451837,Passengers,RO, ROU,45.943161,24.966760
2018,Arrival,Sweden,23105427,Passengers,SE, SWE,60.128161,18.643501
2018,Arrival,Iceland,5176292,Passengers,IS, ISL,64.963051,-19.020835
2018,Arrival,Norway,27725691,Passengers,NO, NOR,60.472024,8.468946
2018,Arrival,United Kingdom,146495220,Passengers,GB, GBR,55.378051,-3.435973
2018,Arrival,Switzerland,28396289,Passengers,CH, CHE,46.818188,8.227512
2019,Arrival,Germany,125334219,Passengers,DE, DEU,51.165691,10.451526
2019,Arrival,Austria,18051508,Passengers,AT, AUT,47.516231,14.550072
2019,Arrival,Belgium,17702231,Passengers,BE, BEL,50.503887,4.469936
2019,Arrival,Bulgaria,5983852,Passengers,BG, BGR,42.733883,25.485830
2019,Arrival,Cyprus,5637760,Passengers,CY, CYP,35.126413,33.429859
2019,Arrival,Croatia,5528049,Passengers,HR, HRV,45.100000,15.200000
2019,Arrival,Denmark,18164634,Passengers,DK, DNK,56.263920,9.501785
2019,Arrival,Slovakia,1420038,Passengers,SK, SVK,48.669026,19.699024
2019,Arrival,Slovenia,861031,Passengers,SI, SVN,46.151241,14.995463
2019,Arrival,Spain,135320856,Passengers,ES, ESP,40.463667,-3.749220
2019,Arrival,Estonia,1604613,Passengers,EE, EST,58.595272,25.013607
2019,Arrival,Finland,13068263,Passengers,FI, FIN,61.924110,25.748151
2019,Arrival,France,99887623,Passengers,FR, FRA,46.227638,2.213749
2019,Arrival,Greece,32119290,Passengers,GR, GRC,39.074208,21.824312
2019,Arrival,Hungary,8304763,Passengers,HU, HUN,47.162494,19.503304
2019,Arrival,Ireland,18972589,Passengers,IE, IRL,53.412910,-8.243890
2019,Arrival,Italy,96284089,Passengers,IT, ITA,41.871940,12.567380
2019,Arrival,Latvia,3893147,Passengers,LV, LVA,56.879635,24.603189
2019,Arrival,Lithuania,3266322,Passengers,LT, LTU,55.169438,23.881275
2019,Arrival,Luxembourg,2176065,Passengers,LU, LUX,49.815273,6.129583
2019,Arrival,Malta,3662498,Passengers,MT, MLT,35.937496,14.375416
2019,Arrival,Netherlands,40459989,Passengers,NL, NLD,52.132633,5.291266
2019,Arrival,Poland,24421363,Passengers,PL, POL,51.919438,19.145136
2019,Arrival,Portugal,30289944,Passengers,PT, PRT,39.399872,-8.224454
2019,Arrival,Czech Republic,9426303,Passengers,CZ, CZE,49.817492,15.472962
2019,Arrival,Romania,11340017,Passengers,RO, ROU,45.943161,24.966760
2019,Arrival,Sweden,22109672,Passengers,SE, SWE,60.128161,18.643501
2019,Arrival,Iceland,3874379,Passengers,IS, ISL,64.963051,-19.020835
2019,Arrival,Norway,27853111,Passengers,NO, NOR,60.472024,8.468946
2019,Arrival,United Kingdom,148754050,Passengers,GB, GBR,55.378051,-3.435973
2019,Arrival,Switzerland,28937612,Passengers,CH, CHE,46.818188,8.227512
2020,Arrival,Germany,32277544,Passengers,DE, DEU,51.165691,10.451526
2020,Arrival,Austria,4648812,Passengers,AT, AUT,47.516231,14.550072
2020,Arrival,Belgium,4787394,Passengers,BE, BEL,50.503887,4.469936
2020,Arrival,Bulgaria,1922726,Passengers,BG, BGR,42.733883,25.485830
2020,Arrival,Cyprus,1127641,Passengers,CY, CYP,35.126413,33.429859
2020,Arrival,Croatia,1040169,Passengers,HR, HRV,45.100000,15.200000
2020,Arrival,Denmark,4709866,Passengers,DK, DNK,56.263920,9.501785
2020,Arrival,Slovakia,248129,Passengers,SK, SVK,48.669026,19.699024
2020,Arrival,Slovenia,143464,Passengers,SI, SVN,46.151241,14.995463
2020,Arrival,Spain,36884216,Passengers,ES, ESP,40.463667,-3.749220
2020,Arrival,Estonia,429595,Passengers,EE, EST,58.595272,25.013607
2020,Arrival,Finland,3251471,Passengers,FI, FIN,61.924110,25.748151
2020,Arrival,France,32524389,Passengers,FR, FRA,46.227638,2.213749
2020,Arrival,Greece,9866277,Passengers,GR, GRC,39.074208,21.824312
2020,Arrival,Hungary,1939297,Passengers,HU, HUN,47.162494,19.503304
2020,Arrival,Ireland,4153140,Passengers,IE, IRL,53.412910,-8.243890
2020,Arrival,Italy,26477644,Passengers,IT, ITA,41.871940,12.567380
2020,Arrival,Latvia,999855,Passengers,LV, LVA,56.879635,24.603189
2020,Arrival,Lithuania,899391,Passengers,LT, LTU,55.169438,23.881275
2020,Arrival,Luxembourg,716634,Passengers,LU, LUX,49.815273,6.129583
2020,Arrival,Malta,868715,Passengers,MT, MLT,35.937496,14.375416
2020,Arrival,Netherlands,11859715,Passengers,NL, NLD,52.132633,5.291266
2020,Arrival,Poland,7232612,Passengers,PL, POL,51.919438,19.145136
2020,Arrival,Portugal,9157789,Passengers,PT, PRT,39.399872,-8.224454
2020,Arrival,Czech Republic,1882460,Passengers,CZ, CZE,49.817492,15.472962
2020,Arrival,Romania,3473465,Passengers,RO, ROU,45.943161,24.966760
2020,Arrival,Sweden,5746815,Passengers,SE, SWE,60.128161,18.643501
2020,Arrival,Iceland,799046,Passengers,IS, ISL,64.963051,-19.020835
2020,Arrival,Norway,10338847,Passengers,NO, NOR,60.472024,8.468946
2020,Arrival,Switzerland,8151681,Passengers,CH, CHE,46.818188,8.227512
